match_id,season,match_number,stage,date,venue,city,team1,team2,toss_winner,toss_decision,first_innings_score,first_innings_wickets,first_innings_overs,second_innings_score,second_innings_wickets,second_innings_overs,result,winner,win_by,win_margin,player_of_match,umpire1,umpire2,is_day_night
M1000,2023,64,League,2023-06-13,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,210,6,18.2,216,8,17.8,normal,Chennai Super Kings,wickets,1,Axar Zaman,Billy Bowden,Virender Sharma,True
M1001,2023,65,League,2023-06-15,Punjab Cricket Association Stadium,Mohali,Punjab Kings,Gujarat Titans,Punjab Kings,bat,161,6,18.2,164,9,18.8,normal,Punjab Kings,wickets,6,Mark Amir,Kumar Dharmasena,Chris Gaffaney,True
M1002,2023,66,League,2023-06-16,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,188,9,20.0,159,9,18.2,normal,Royal Challengers Bangalore,runs,29,Ben Ngidi,Aleem Dar,Bruce Oxenford,True
M1003,2023,67,League,2023-06-18,Arun Jaitley Stadium,Delhi,Delhi Capitals,Punjab Kings,Punjab Kings,field,101,7,19.6,107,6,19.6,normal,Delhi Capitals,wickets,7,Marco du Plessis,Anil Chaudhary,Sundaram Ravi,True
M1004,2023,68,League,2023-06-20,Arun Jaitley Stadium,Delhi,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,field,170,7,19.8,180,9,17.1,normal,Gujarat Titans,wickets,1,Axar Zaman,S Ravi,Simon Taufel,True
M1005,2023,69,League,2023-06-21,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,136,9,18.8,95,4,17.1,normal,Royal Challengers Bangalore,runs,41,Jason de Villiers,AK Chaudhary,Simon Taufel,True
M1006,2023,70,League,2023-06-22,Narendra Modi Stadium,Ahmedabad,Gujarat Titans,Chennai Super Kings,Gujarat Titans,bat,141,8,18.6,89,5,17.3,normal,Gujarat Titans,runs,52,Naveen Ali,KN Ananthapadmanabhan,Marais Erasmus,False
M1007,2023,71,Qualifier 1,2023-06-23,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,bat,270,2,19.5,231,5,15.4,normal,Gujarat Titans,runs,39,Marcus Pretorius,Richard Kettleborough,Paul Reiffel,False
M1008,2023,72,Eliminator,2023-06-24,Holkar Cricket Stadium,Indore,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,field,182,8,18.3,107,8,17.8,normal,Kolkata Knight Riders,runs,75,Quinton Southee,S Ravi,Aleem Dar,True
M1009,2023,73,Qualifier 2,2023-06-25,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,185,4,19.9,191,9,19.6,normal,Sunrisers Hyderabad,wickets,5,Naveen Ali,Richard Kettleborough,Ulhas Gandhe,True
M1010,2023,74,Final,2023-06-27,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,224,6,19.9,211,10,15.7,normal,Mumbai Indians,runs,13,Prithvi Rayudu,Richard Kettleborough,Aleem Dar,True
M1011,2024,1,League,2024-04-22,Punjab Cricket Association Stadium,Mohali,Punjab Kings,Delhi Capitals,Punjab Kings,bat,96,8,18.4,102,1,19.9,normal,Delhi Capitals,wickets,8,Mayank Chahar,Kumar Dharmasena,Bruce Oxenford,True
M1012,2024,2,League,2024-04-24,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,112,3,19.2,60,4,16.1,normal,Chennai Super Kings,runs,75,Jos Maxwell,Michael Gough,Bruce Oxenford,False
M1013,2024,3,League,2024-04-26,Arun Jaitley Stadium,Delhi,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,186,4,19.7,137,7,18.6,normal,Chennai Super Kings,runs,49,Nathan Iyer,Chris Gaffaney,KN Ananthapadmanabhan,True
M1014,2024,4,League,2024-04-27,DY Patil Stadium,Navi Mumbai,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,field,188,5,18.3,151,4,15.4,normal,Rajasthan Royals,runs,37,Hashim Buttler,S Ravi,Virender Sharma,False
M1015,2024,5,League,2024-04-29,Narendra Modi Stadium,Ahmedabad,Gujarat Titans,Delhi Capitals,Delhi Capitals,field,101,3,19.2,105,10,18.5,normal,Delhi Capitals,wickets,8,James Afridi,Kumar Dharmasena,Simon Taufel,False
M1016,2024,6,League,2024-05-01,MCA Stadium,Pune,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,field,118,4,18.1,121,9,15.4,normal,Lucknow Super Giants,wickets,7,Hardik Yadav,Nitin Menon,KN Ananthapadmanabhan,True
M1017,2024,7,League,2024-05-03,Arun Jaitley Stadium,Delhi,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,284,2,18.8,213,8,18.2,normal,Chennai Super Kings,runs,71,Faheem Pandey,Rod Tucker,Nitin Menon,True
M1018,2024,8,League,2024-05-04,Eden Gardens,Kolkata,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,232,6,19.3,150,6,17.1,normal,Kolkata Knight Riders,runs,82,Sunil Steyn,KN Ananthapadmanabhan,Simon Taufel,True
M1019,2024,9,League,2024-05-05,Punjab Cricket Association Stadium,Mohali,Punjab Kings,Mumbai Indians,Punjab Kings,bat,162,10,20.0,118,10,19.5,normal,Punjab Kings,runs,44,Mohammed Zaman,Richard Kettleborough,Bruce Oxenford,True
M1020,2024,10,League,2024-05-06,Wankhede Stadium,Mumbai,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,237,6,18.2,242,9,16.0,normal,Mumbai Indians,super over,0,Liam Gaikwad,KN Ananthapadmanabhan,CK Nandan,True
M1021,2024,11,League,2024-05-07,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,195,7,18.3,202,5,15.9,normal,Kolkata Knight Riders,wickets,1,Nathan Iyer,Virender Sharma,Bruce Oxenford,True
M1022,2024,12,League,2024-05-08,Punjab Cricket Association Stadium,Mohali,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,163,9,19.9,163,7,16.6,normal,Punjab Kings,super over,0,Nathan Kumar,S Ravi,KN Ananthapadmanabhan,True
M1023,2024,13,League,2024-05-10,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,bat,100,6,18.8,106,1,19.8,normal,Gujarat Titans,wickets,2,Wriddhiman Steyn,Sundaram Ravi,Richard Kettleborough,True
M1024,2024,14,League,2024-05-12,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,bat,221,4,19.2,227,1,18.1,normal,Royal Challengers Bangalore,wickets,7,Mohammed Rahul,Sundaram Ravi,Rod Tucker,False
M1025,2024,15,League,2024-05-13,Wankhede Stadium,Mumbai,Mumbai Indians,Punjab Kings,Mumbai Indians,field,132,5,18.6,140,9,19.9,normal,Punjab Kings,wickets,3,Mitch Cummins,Aleem Dar,Paul Reiffel,False
M1026,2024,16,League,2024-05-14,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,212,2,18.4,222,9,15.7,normal,Sunrisers Hyderabad,wickets,1,Ravindra Ali,Paul Reiffel,Virender Sharma,False
M1027,2024,17,League,2024-05-16,Punjab Cricket Association Stadium,Mohali,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,275,8,19.5,224,8,15.1,normal,Kolkata Knight Riders,runs,51,Ravichandran Marsh,Rod Tucker,CK Nandan,False
M1028,2024,18,League,2024-05-17,Narendra Modi Stadium,Ahmedabad,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,69,1,13.2,0,0,0.0,no result,,,0,Mitch Jansen,Billy Bowden,Ulhas Gandhe,True
M1029,2024,19,League,2024-05-18,Wankhede Stadium,Mumbai,Mumbai Indians,Punjab Kings,Punjab Kings,bat,197,2,19.9,139,9,15.8,normal,Mumbai Indians,runs,58,Dwaine Thakur,AK Chaudhary,S Ravi,False
M1030,2024,20,League,2024-05-20,Arun Jaitley Stadium,Delhi,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,129,2,19.1,136,5,17.8,normal,Kolkata Knight Riders,wickets,10,Lungi Bumrah,Billy Bowden,Kumar Dharmasena,True
M1031,2024,21,League,2024-05-21,Eden Gardens,Kolkata,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,field,174,8,18.2,131,6,18.9,normal,Lucknow Super Giants,runs,43,Rahul Azam,Ulhas Gandhe,Billy Bowden,False
M1032,2024,22,League,2024-05-23,M. A. Chidambaram Stadium,Chennai,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,field,161,3,18.7,126,7,19.5,normal,Kolkata Knight Riders,runs,35,Steve Broad,Nitin Menon,Simon Taufel,False
M1033,2024,23,League,2024-05-24,Chinnaswamy Stadium,Bangalore,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,bat,177,5,18.1,112,1,15.5,normal,Gujarat Titans,runs,65,Adil Taylor,S Ravi,Ulhas Gandhe,True
M1034,2024,24,League,2024-05-25,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,126,8,19.8,66,9,18.5,normal,Sunrisers Hyderabad,runs,60,Reece Markram,Rod Tucker,KN Ananthapadmanabhan,True
M1035,2024,25,League,2024-05-26,Arun Jaitley Stadium,Delhi,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,116,4,6.1,0,0,0.0,no result,,,0,Lockie Boult,Sundaram Ravi,Michael Gough,False
M1036,2024,26,League,2024-05-28,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,182,2,18.7,176,9,16.0,normal,Royal Challengers Bangalore,runs,6,Dwaine Afridi,Rod Tucker,Chris Gaffaney,False
M1037,2024,27,League,2024-05-29,Arun Jaitley Stadium,Delhi,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,bat,163,10,20.0,132,3,16.4,normal,Delhi Capitals,runs,31,Mohammad Lyon,S Ravi,Michael Gough,True
M1038,2024,28,League,2024-05-30,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,field,240,9,19.2,241,4,15.0,normal,Rajasthan Royals,wickets,7,Sanju Khan,Ulhas Gandhe,Nitin Menon,True
M1039,2024,29,League,2024-05-31,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,194,2,18.3,185,3,19.4,normal,Sunrisers Hyderabad,runs,9,Mujeeb Tahir,Anil Chaudhary,Paul Reiffel,True
M1040,2024,30,League,2024-06-02,Ekana Cricket Stadium,Lucknow,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,218,5,19.1,216,3,19.8,normal,Chennai Super Kings,runs,2,Steve Taylor,KN Ananthapadmanabhan,Michael Gough,False
M1041,2024,31,League,2024-06-04,Himachal Pradesh Cricket Association Stadium,Dharamsala,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,bat,149,2,19.6,150,8,19.5,normal,Lucknow Super Giants,wickets,7,Jason de Villiers,Richard Kettleborough,Simon Taufel,False
M1042,2024,32,League,2024-06-05,Wankhede Stadium,Mumbai,Mumbai Indians,Punjab Kings,Punjab Kings,field,223,9,20.0,138,2,18.8,normal,Mumbai Indians,runs,85,Naveen Williamson,CK Nandan,Kumar Dharmasena,True
M1043,2024,33,League,2024-06-07,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,173,2,19.2,180,9,19.3,normal,Delhi Capitals,wickets,7,Aaron Anderson,Rod Tucker,Paul Reiffel,True
M1044,2024,34,League,2024-06-08,Ekana Cricket Stadium,Lucknow,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,bat,98,6,12.1,0,0,0.0,no result,,,0,Ravindra Bairstow,Rod Tucker,Virender Sharma,True
M1045,2024,35,League,2024-06-10,Eden Gardens,Kolkata,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,bat,140,1,9.6,0,0,0.0,no result,,,0,Steve van der Dussen,Anil Chaudhary,Paul Reiffel,False
M1046,2024,36,League,2024-06-12,MCA Stadium,Pune,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,bat,124,3,18.8,111,3,17.1,normal,Chennai Super Kings,runs,13,Bhuvneshwar Azam,Aleem Dar,Ulhas Gandhe,True
M1047,2024,37,League,2024-06-13,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,field,147,5,18.6,156,4,16.8,normal,Gujarat Titans,wickets,9,Mitchell Thakur,Simon Taufel,Marais Erasmus,True
M1048,2024,38,League,2024-06-14,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,199,6,19.4,197,3,15.1,normal,Sunrisers Hyderabad,super over,0,Dale de Bruyn,Rod Tucker,Simon Taufel,False
M1049,2024,39,League,2024-06-16,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,field,218,9,19.3,142,5,15.0,normal,Lucknow Super Giants,runs,76,Umesh Cummins,Billy Bowden,Richard Kettleborough,True
M1050,2024,40,League,2024-06-17,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,bat,172,5,19.6,174,7,19.8,normal,Chennai Super Kings,wickets,6,Faisal Zampa,Rod Tucker,Billy Bowden,False
M1051,2024,41,League,2024-06-18,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,103,2,19.1,113,4,15.3,normal,Rajasthan Royals,wickets,1,Dwaine Ngidi,Virender Sharma,Ulhas Gandhe,False
M1052,2024,42,League,2024-06-19,Arun Jaitley Stadium,Delhi,Mumbai Indians,Gujarat Titans,Mumbai Indians,field,216,2,19.2,146,4,15.2,normal,Gujarat Titans,runs,70,Naveen Brewis,Chris Gaffaney,Bruce Oxenford,True
M1053,2024,43,League,2024-06-21,Holkar Cricket Stadium,Indore,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,209,10,20.0,191,2,16.7,normal,Delhi Capitals,runs,18,Nathan Hazlewood,Sundaram Ravi,Paul Reiffel,False
M1054,2024,44,League,2024-06-23,Brabourne Stadium,Mumbai,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,61,1,14.8,0,0,0.0,no result,,,0,Washington Maxwell,AK Chaudhary,Rod Tucker,True
M1055,2024,45,League,2024-06-24,Ekana Cricket Stadium,Lucknow,Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants,field,124,10,20.0,128,2,18.7,normal,Royal Challengers Bangalore,super over,0,Adil Jadeja,Richard Kettleborough,CK Nandan,True
M1056,2024,46,League,2024-06-26,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,201,4,19.3,205,7,19.6,normal,Royal Challengers Bangalore,wickets,8,Krunal Afridi,CK Nandan,AK Chaudhary,False
M1057,2024,47,League,2024-06-28,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,168,8,18.9,147,8,17.6,normal,Chennai Super Kings,runs,21,Shaheen Azam,Ulhas Gandhe,Aleem Dar,False
M1058,2024,48,League,2024-06-30,Eden Gardens,Kolkata,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,161,7,19.1,86,2,15.7,normal,Kolkata Knight Riders,runs,75,James Stubbs,Nitin Menon,KN Ananthapadmanabhan,True
M1059,2024,49,League,2024-07-02,Greenfield Intl Stadium,Thiruvananthapuram,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,231,2,18.6,236,2,18.9,normal,Royal Challengers Bangalore,wickets,6,Kieron Pope,Kumar Dharmasena,S Ravi,True
M1060,2024,50,League,2024-07-03,Ekana Cricket Stadium,Lucknow,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,field,231,9,18.2,236,9,17.1,normal,Kolkata Knight Riders,wickets,9,Shadab Finch,Billy Bowden,Anil Chaudhary,True
M1061,2024,51,League,2024-07-04,Ekana Cricket Stadium,Lucknow,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,field,172,5,19.3,112,3,17.9,normal,Punjab Kings,runs,60,Ben Khan,Aleem Dar,Kumar Dharmasena,False
M1062,2024,52,League,2024-07-05,Eden Gardens,Kolkata,Punjab Kings,Rajasthan Royals,Rajasthan Royals,bat,200,7,18.3,203,4,19.3,normal,Punjab Kings,wickets,1,Dwaine Afridi,CK Nandan,Rod Tucker,False
M1063,2024,53,League,2024-07-06,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,130,6,19.6,137,3,16.3,normal,Royal Challengers Bangalore,wickets,1,Ben Anderson,Sundaram Ravi,Virender Sharma,True
M1064,2024,54,League,2024-07-07,MCA Stadium,Pune,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,bat,279,8,19.4,194,8,16.3,normal,Chennai Super Kings,runs,85,Shikhar Archer,S Ravi,AK Chaudhary,False
M1065,2024,55,League,2024-07-09,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,209,10,20.0,125,9,18.3,normal,Rajasthan Royals,runs,84,Rahul Rayudu,CK Nandan,Anil Chaudhary,True
M1066,2024,56,League,2024-07-11,Wankhede Stadium,Mumbai,Mumbai Indians,Gujarat Titans,Gujarat Titans,bat,134,8,19.7,141,7,19.1,normal,Gujarat Titans,wickets,7,Liam Afridi,Ulhas Gandhe,Nitin Menon,True
M1067,2024,57,League,2024-07-12,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow Super Giants,bat,288,10,20.0,204,4,18.3,normal,Lucknow Super Giants,runs,84,Kane de Bruyn,Chris Gaffaney,Paul Reiffel,False
M1068,2024,58,League,2024-07-13,M. A. Chidambaram Stadium,Chennai,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,200,2,19.2,192,9,16.3,normal,Rajasthan Royals,runs,8,Marcus Pretorius,Virender Sharma,Marais Erasmus,True
M1069,2024,59,League,2024-07-14,Eden Gardens,Kolkata,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,199,7,18.5,136,6,18.3,normal,Mumbai Indians,runs,63,Lockie Steyn,Aleem Dar,Bruce Oxenford,False
M1070,2024,60,League,2024-07-16,Arun Jaitley Stadium,Delhi,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,168,7,18.0,177,2,16.6,normal,Delhi Capitals,wickets,1,Prithvi Coetzee,Nitin Menon,Bruce Oxenford,True
M1071,2024,61,League,2024-07-17,Punjab Cricket Association Stadium,Mohali,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,141,4,18.5,128,6,17.9,normal,Mumbai Indians,runs,13,Matthew Hazlewood,Chris Gaffaney,Marais Erasmus,True
M1072,2024,62,League,2024-07-19,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,241,7,19.0,234,9,16.0,normal,Mumbai Indians,runs,7,Andre Nortje,Anil Chaudhary,Michael Gough,True
M1073,2024,63,League,2024-07-20,JSCA Intl Stadium Complex,Ranchi,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,239,7,19.7,177,6,18.8,normal,Mumbai Indians,runs,62,Steve Taylor,Bruce Oxenford,Virender Sharma,False
M1074,2024,64,League,2024-07-21,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,field,124,4,19.7,74,6,19.2,normal,Royal Challengers Bangalore,runs,50,Shreyas Jadeja,Anil Chaudhary,CK Nandan,False
M1075,2024,65,League,2024-07-22,Wankhede Stadium,Mumbai,Mumbai Indians,Delhi Capitals,Delhi Capitals,bat,203,4,18.0,204,7,17.9,normal,Mumbai Indians,wickets,8,Aiden Buttler,Simon Taufel,CK Nandan,True
M1076,2024,66,League,2024-07-23,JSCA Intl Stadium Complex,Ranchi,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,232,4,19.8,239,8,16.1,normal,Kolkata Knight Riders,wickets,10,Kuldeep Ashwin,Kumar Dharmasena,Marais Erasmus,True
M1077,2024,67,League,2024-07-24,Himachal Pradesh Cricket Association Stadium,Dharamsala,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,field,108,4,18.7,115,5,16.8,normal,Kolkata Knight Riders,wickets,3,Andre Yadav,Richard Kettleborough,AK Chaudhary,False
M1078,2024,68,League,2024-07-25,Eden Gardens,Kolkata,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,207,3,18.2,147,6,16.5,normal,Delhi Capitals,runs,60,Suryakumar Shami,Aleem Dar,Paul Reiffel,True
M1079,2024,69,League,2024-07-26,Sawai Mansingh Stadium,Jaipur,Delhi Capitals,Gujarat Titans,Gujarat Titans,bat,120,4,19.3,109,10,17.4,normal,Gujarat Titans,runs,11,Hashim de Bruyn,Kumar Dharmasena,Michael Gough,True
M1080,2024,70,League,2024-07-27,Ekana Cricket Stadium,Lucknow,Punjab Kings,Delhi Capitals,Punjab Kings,field,154,4,19.0,157,10,15.4,normal,Delhi Capitals,wickets,8,Faf Sharma,Billy Bowden,Ulhas Gandhe,True
M1081,2024,71,Qualifier 1,2024-07-29,Ekana Cricket Stadium,Lucknow,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,field,156,9,18.9,158,1,16.8,normal,Lucknow Super Giants,wickets,8,Quinton Ngidi,Sundaram Ravi,Ulhas Gandhe,True
M1082,2024,72,Eliminator,2024-07-31,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,113,2,19.6,72,3,15.0,normal,Sunrisers Hyderabad,runs,41,Rohit Williamson,S Ravi,Ulhas Gandhe,True
M1083,2024,73,Qualifier 2,2024-08-01,DY Patil Stadium,Navi Mumbai,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,bat,196,2,18.5,201,1,18.0,normal,Chennai Super Kings,wickets,8,Axar Amla,Rod Tucker,Chris Gaffaney,False
M1084,2024,74,Final,2024-08-03,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,112,3,19.8,115,8,15.9,normal,Rajasthan Royals,wickets,2,Wahab Rizwan,Billy Bowden,Nitin Menon,True
M1085,2025,1,League,2025-04-17,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,143,7,19.6,144,9,18.7,normal,Chennai Super Kings,wickets,9,Shardul Ashwin,Simon Taufel,S Ravi,True
M1086,2025,2,League,2025-04-19,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,156,8,19.2,165,10,18.5,normal,Royal Challengers Bangalore,wickets,8,Faisal Zampa,KN Ananthapadmanabhan,CK Nandan,True
M1087,2025,3,League,2025-04-21,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,field,98,9,18.2,103,9,16.8,normal,Chennai Super Kings,wickets,8,Shoaib Ngidi,Aleem Dar,AK Chaudhary,True
M1088,2025,4,League,2025-04-23,Punjab Cricket Association Stadium,Mohali,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,185,6,19.9,195,8,15.7,normal,Punjab Kings,wickets,5,Ravichandran Gill,S Ravi,Anil Chaudhary,True
M1089,2025,5,League,2025-04-24,Arun Jaitley Stadium,Delhi,Delhi Capitals,Punjab Kings,Punjab Kings,bat,228,10,20.0,231,7,16.2,normal,Punjab Kings,wickets,2,Shadab Ali,Anil Chaudhary,S Ravi,True
M1090,2025,6,League,2025-04-25,Ekana Cricket Stadium,Lucknow,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,bat,163,10,20.0,150,9,17.4,normal,Lucknow Super Giants,runs,13,Krunal Curran,Paul Reiffel,Billy Bowden,False
M1091,2025,7,League,2025-04-26,Eden Gardens,Kolkata,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,207,5,18.0,152,2,15.4,normal,Mumbai Indians,runs,55,Gerald Lyon,Virender Sharma,CK Nandan,False
M1092,2025,8,League,2025-04-27,Punjab Cricket Association Stadium,Mohali,Punjab Kings,Delhi Capitals,Delhi Capitals,bat,207,5,19.8,208,5,17.4,normal,Delhi Capitals,super over,0,Martin Gill,Chris Gaffaney,S Ravi,True
M1093,2025,9,League,2025-04-28,Ekana Cricket Stadium,Lucknow,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,238,5,19.0,202,10,19.6,normal,Lucknow Super Giants,runs,36,Dale de Bruyn,Bruce Oxenford,S Ravi,False
M1094,2025,10,League,2025-04-29,Arun Jaitley Stadium,Delhi,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,223,2,18.8,227,5,15.3,normal,Delhi Capitals,wickets,3,Tristan Warner,Chris Gaffaney,Billy Bowden,False
